Mr_ksi,H_AC_in,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
20.69230769230769,8.307692307692308,164.7688293810856,251.45476079610842,3049698.2743773516,17794010.675870106,78270.47636731373,fatigue
20.69230769230769,8.538461538461538,158.91417590823056,242.65090278250068,3435313.9700726834,20872219.524623238,90292.03698333114,fatigue
20.69230769230769,8.76923076923077,153.32984247087148,234.31562101049252,3864517.238798861,24408016.534655135,103992.98083480664,fatigue
20.69230769230769,9.0,148.00188939538637,226.41632712617005,4341533.260957979,28458414.099412963,119580.80900788127,fatigue
20.69230769230769,9.23076923076923,142.91708945343836,218.92312983065938,4870916.708449963,33086203.873983383,137284.83692027946,fatigue
20.69230769230769,9.461538461538462,138.06289711525298,211.80857454632914,5457570.25386674,38360427.1212303,157358.0373375495,fatigue
20.69230769230769,9.692307692307693,133.42741781596672,205.0474117389324,6106763.784538253,44356879.66060454,180079.0014761727,fatigue
20.69230769230769,9.923076923076923,128.9993777068082,198.61639066409643,6824154.3651847895,51158654.50198421,205754.02457623972,fatigue
20.69230769230769,10.153846153846153,124.76809418090524,192.4940755988013,7615806.998093061,58856725.44163822,234719.32285627423,fatigue
20.69230769230769,10.384615384615385,120.72344734409286,186.66068190907663,8488216.23430091,67550575.07162176,267343.3893174141,fatigue
20.69230769230769,10.615384615384617,116.85585252293785,181.0979295858442,9448328.693166116,77348870.80745855,304029.496436634,fatigue
20.69230769230769,10.846153846153847,113.15623385136088,175.78891214624701,10503566.550854182,88370192.67252818,345218.35437210294,fatigue
20.69230769230769,11.076923076923077,109.61599894459638,170.7179790443891,11661852.060666652,100743816.69282995,391390.9338909433,fatigue
20.69230769230769,11.307692307692308,106.22701464868696,165.87062996126826,12931633.169743259,114610557.85490467,443071.4638143272,fatigue
20.69230769230769,11.538461538461538,102.98158384124963,161.2334195480392,14321910.297511788,130123676.66525686,500830.6133507595,fatigue
20.69230769230769,11.76923076923077,99.87242325214757,156.79387137971275,15842264.341362072,147449853.42438096,565288.8702502986,fatigue
20.69230769230769,12.0,96.89264226910468,152.54040003874488,17502885.974437427,166770234.39507586,637120.12625609,fatigue
21.23076923076923,3.0,405.3860770405385,722.3179181865219,157578.28461251836,157981.29040122443,2236.069873203002,fatigue
21.23076923076923,3.230769230769231,392.0288598819496,681.3771941802349,175947.46576732994,205142.85483809313,2552.403592990596,fatigue
21.23076923076923,3.4615384615384617,377.92428652644367,643.3803168973578,198496.78688642624,265229.8769561566,2949.809062574655,fatigue
21.23076923076923,3.6923076923076925,363.5757784189868,608.1548547085077,225462.71263289967,341272.4079717597,3436.998967243211,fatigue
21.23076923076923,3.9230769230769234,349.3090868628275,575.5128939182732,257210.65634519147,436884.0165039545,4025.6542991055594,fatigue
21.23076923076923,4.153846153846154,335.3300540367608,545.2630664158572,294213.6080101576,556348.8876621609,4730.260248107998,fatigue
21.23076923076923,4.384615384615385,321.7642275006083,517.2180607477773,337043.4706958381,704718.3478352617,5568.174410743637,fatigue
21.23076923076923,4.615384615384615,308.68381966752054,491.1990861423143,386369.2477635521,887917.466833923,6559.833117587466,fatigue
21.23076923076923,4.846153846153847,296.1259344775396,467.038312752283,442959.1795341967,1112862.4018027924,7729.0510446809,fatigue
21.23076923076923,5.076923076923077,284.1048174459722,444.579990279185,507685.3346242509,1387589.1499828347,9103.392541700472,fatigue
21.23076923076923,5.307692307692308,272.6200434389849,423.6807215276015,581529.8624120502,1721394.3688038315,10714.60471854771,fatigue
21.23076923076923,5.538461538461538,261.6619597433189,404.2092112695394,665592.4747411303,2124988.9028691077,12599.108383420373,fatigue
21.23076923076923,5.769230769230769,251.21528442424122,386.04570380798503,761098.9157515792,2610664.63120301,14798.546180600986,fatigue
21.23076923076923,6.0,241.26147076532993,369.08124989899903,869410.2807738251,3192475.2195359147,17360.389062588005,fatigue
21.23076923076923,6.230769230769231,231.78024996979937,353.2168945651368,992033.1002286341,3886431.3376592835,20338.60322139122,fatigue
21.23076923076923,6.461538461538462,222.75062887199243,338.36284433583455,1130630.1343298552,4710710.888063841,23794.380154044033,fatigue
21.23076923076923,6.6923076923076925,214.1515276307354,324.43765040657064,1287031.8408300981,5685884.7963955095,27796.93284358774,fatigue
21.23076923076923,6.923076923076923,205.96218052283217,311.367429566561,1463248.4874981048,6835158.943383503,32424.361210643532,fatigue
21.23076923076923,7.153846153846154,198.16238147456207,299.085135084583,1661482.8870065885,8184632.877253125,37764.5900982338,fatigue
21.23076923076923,7.384615384615385,190.73262827691374,287.52988342462936,1884143.7363969355,9763576.038909344,43916.383134463395,fatigue
21.23076923076923,7.615384615384616,183.65420102009722,276.64633858140286,2133859.5473436997,11604722.360947633,50990.43590030861,fatigue
21.23076923076923,7.846153846153847,176.90919809040977,266.3841532369547,2413493.1576305535,13744584.265178913,59110.551930739544,fatigue
21.23076923076923,8.076923076923077,170.48054502590435,256.6974643463497,2726156.818839489,16223787.279076636,68414.90520901245,fatigue
21.23076923076923,8.307692307692308,164.35198623307215,247.54443982946216,3075227.860336687,19087426.714781996,79057.39298473757,fatigue
21.23076923076923,8.538461538461538,158.50806609230574,238.88687255596557,3464364.9351952723,22385448.099039532,91209.08296203021,fatigue
21.23076923076923,8.76923076923077,152.934103704169,230.68981761303482,3897524.859643086,26173053.30175818,105059.75916810747,fatigue
21.23076923076923,9.0,147.61616403970564,222.92126884062995,4378980.0638413485,30511134.577556133,120819.57112658668,fatigue
21.23076923076923,9.23076923076923,142.54102728447808,215.5518707403421,4913336.678144476,35466739.0014636,138720.79132314632,fatigue
21.23076923076923,9.461538461538462,137.69615752922343,208.55466206453514,5505553.285309492,41113566.040401965,159019.68636214215,fatigue
21.23076923076923,9.692307692307693,133.06967154304783,201.90484764120234,6160960.375267816,47532501.250417545,181998.50766796706,fatigue
21.23076923076923,9.923076923076923,128.6503080917397,195.57959526412355,6885280.544897318,54812189.32149882,207967.60807969308,fatigue
21.23076923076923,10.153846153846153,124.42739808437564,189.55785476184093,7684649.490613067,63049649.90394088,237267.69121637408,fatigue
21.23076923076923,10.384615384615385,120.39083571363908,183.82019664149163,8565637.8464198,72350939.84078221,270272.20104693325,fatigue
21.23076923076923,10.615384615384617,116.53105067814535,178.34866797679933,9535273.924246198,82831865.59929772,307389.8596759171,fatigue
21.23076923076923,10.846153846153847,112.83898152480975,173.12666346828684,10601067.416848792,94618749.8413773,349067.3619476839,fatigue
21.23076923076923,11.076923076923077,109.30605011694301,168.1388098445895,11771034.126282034,107849256.1994049,395792.23606956,fatigue
21.23076923076923,11.307692307692308,105.92413721333313,163.37086199474592,13053721.78286522,122673276.43310334,448095.8800525116,fatigue
21.23076923076923,11.538461538461538,102.68555913112911,158.8096094216856,14458237.020738672,139253884.23640788,506556.78435968864,fatigue
21.23076923076923,11.76923076923077,99.5830454582305,154.4427917868615,15994273.576508781,157768360.04468814,571803.9517329254,fatigue
21.23076923076923,12.0,96.60971777728179,150.25902247577375,17672141.777183402,178409291.2643447,644520.5257304469,fatigue
21.76923076923077,3.0,404.8173917159443,710.6389539802329,158307.97030868116,169941.72971104647,2248.5008968353877,fatigue
21.76923076923077,3.230769230769231,391.439415436994,670.3779944913103,176820.91605748676,220647.56091121706,2567.61610829434,fatigue
21.76923076923077,3.4615384615384617,377.32228555659566,633.0130473901039,199540.92904594477,285238.51409845374,2968.4389131780044,fatigue
21.76923076923077,3.6923076923076925,362.9676105564974,598.3742418284289,226708.34981124694,366965.31883247785,3459.798030438641,fatigue
21.76923076923077,3.9230769230769234,348.6997137875449,566.2765203130164,258692.893436366,469703.5168076457,4053.508856341768,fatigue
21.76923076923077,4.153846153846154,334.7233107377391,536.5314732591645,295972.38676523545,598046.4647038523,4764.212912692554,fatigue
21.76923076923077,4.384615384615385,321.1630586496414,508.9547241846097,339124.20032998954,757408.3650344857,5609.449820983539,fatigue
21.76923076923077,4.615384615384615,308.0904655170995,483.370314834876,388823.5271931955,954138.0174009416,6609.867761078043,fatigue
21.76923076923077,4.846153846153847,295.5420773651913,459.6130988642847,445845.61178619956,1195643.9973593953,7789.527663039148,fatigue
21.76923076923077,5.076923076923077,283.5316974657991,437.5298358415263,511070.436454889,1490531.9741341579,9176.279629994042,fatigue
21.76923076923077,5.307692307692308,272.0585499227482,416.97945484024314,585489.0739961345,1848754.8701703714,10802.201698601433,fatigue
21.76923076923077,5.538461538461538,261.1127037276578,397.83280292490304,670211.2758445921,2281776.5457248157,12704.097100597637,fatigue
21.76923076923077,5.769230769230769,250.6786561552552,379.9720884151521,766474.056188816,2802749.6633039163,14924.049450286248,fatigue
21.76923076923077,6.0,240.7376854222092,363.2901571748893,875651.1341784127,3426708.354705569,17510.037074460204,fatigue
21.76923076923077,6.230769230769231,231.26938411236284,347.68969180743807,999263.151207231,4170776.284180711,20516.608695097722,fatigue
21.76923076923077,6.461538461538462,222.25264958624604,333.0823911719303,1138988.6098928596,5054390.682234111,24005.62322723399,fatigue
21.76923076923077,6.6923076923076925,213.66631592750932,319.38816596312375,1296675.4975706048,6099542.9235419715,28047.05676050429,fatigue
21.76923076923077,6.923076923076923,205.48955021199097,306.5343717150476,1474353.5662991381,7331036.246615768,32719.879964564854,fatigue
21.76923076923077,7.153846153846154,197.70209447252313,294.455091112033,1674247.2470798995,8776761.268252173,38113.00926194797,fatigue
21.76923076923077,7.384615384615385,190.28440709435796,283.0904713023352,1898789.1801878582,10467990.03675842,44326.33518765918,fatigue
21.76923076923077,7.615384615384616,183.21773900925993,272.38611791920425,2150634.3472791794,12439689.496551905,51471.8314294102,fatigue
21.76923076923077,7.846153846153847,176.48416789901265,262.29254498947967,2432674.794856043,14730855.402764887,59674.74813370448,fatigue
21.76923076923077,8.076923076923077,170.0666056011241,252.76467836005492,2748054.9430101127,17384867.92543799,69074.89318367181,fatigue
21.76923076923077,8.307692307692308,163.94878863862257,243.7614093705044,3100187.47823395,20449870.414247114,79828.00531351878,fatigue
21.76923076923077,8.538461538461538,158.11525834031107,235.2451950275632,3492769.8344752155,23979173.050388206,92107.22312792885,fatigue
21.76923076923077,8.76923076923077,152.55133475725566,227.18170074858853,3929801.272436018,28031683.38507224,106104.65434667883,fatigue
21.76923076923077,9.0,147.24308710448395,219.5394817392545,4415600.573269636,32672366.046415377,122033.04989703887,fatigue
21.76923076923077,9.23076923076923,142.17730249261325,212.28969919014506,4954824.369160684,37972734.18067386,140127.58782943775,fatigue
21.76923076923077,9.461538461538462,137.3414540843697,205.405867672963,5552486.139638933,44011375.47267134,160647.7724338555,fatigue
21.76923076923077,9.692307692307693,132.72366939920545,198.86363035914474,6213975.908721319,50874515.857631944,183879.4543825837,fatigue
21.76923076923077,9.923076923076923,128.31269921959955,192.64055895028298,6945080.683954628,58656624.287421614,210136.9782151103,fatigue
21.76923076923077,10.153846153846153,124.09788737580263,186.71597548580516,7752005.684009649,67461062.14472246,239765.46400765624,fatigue
21.76923076923077,10.384615384615385,120.06914156972562,181.07079346819373,8641396.40654063,77400781.10657322,273143.2306272219,fatigue
21.76923076923077,10.615384615384617,116.21690532259657,175.68737601213263,9620361.592472782,88599073.44311881,310684.36855111737,fatigue
21.76923076923077,10.846153846153847,112.53213108136715,170.54940897626946,10696497.146642013,101190378.8985655,352841.4708308645,fatigue
21.76923076923077,11.076923076923077,109.00625448679497,165.6417872714813,11877911.077731427,115321152.44059812,400108.5313869149,fatigue
21.76923076923077,11.307692307692308,105.63116978582407,160.95051275572888,13173249.522701357,131150797.28400575,453024.02043095423,fatigue
21.76923076923077,11.538461538461538,102.39920635846748,156.46260232194723,14591723.92238505,148852667.6967003,512174.147419043,fatigue
21.76923076923077,11.76923076923077,99.30310632225475,152.16600496192282,16143139.415637739,168615146.18467808,578196.3225356047,fatigue
21.76923076923077,12.0,96.33600317368723,148.04952674631573,17837924.519414313,190642799.72989598,651782.8282900578,fatigue
22.307692307692307,3.0,404.2664541138104,699.3436116646449,159019.09083789584,182579.82277589772,2260.626673227304,fatigue
22.307692307692307,3.230769230769231,390.86846585099147,659.7398908497383,177672.3582765371,237028.6676027221,2582.459791918461,fatigue
22.307692307692307,3.4615384615384617,376.7392507122999,622.9858987269441,200559.0121759835,306375.24813663086,2986.622595638438,fatigue
22.307692307692307,3.6923076923076925,362.3786639531012,588.9142476811736,227923.18408613926,394102.84727828973,3482.057450233961,fatigue
22.307692307692307,3.9230769230769234,348.1096482239531,557.3426488615005,260138.79807359463,504362.9959565411,4080.7114199778343,fatigue
22.307692307692307,4.153846153846154,334.1358297838993,528.0855595734336,297688.4144225803,642074.6687889064,4797.379198296162,fatigue
22.307692307692307,4.384615384615385,320.5810053185086,500.96144659515124,341154.75490518817,813034.1369744169,5649.778773837951,fatigue
22.307692307692307,4.615384615384615,307.51600208941795,475.7970950011508,391219.07131769013,1024036.2132548615,6658.765942178769,fatigue
22.307692307692307,4.846153846153847,294.976827094668,452.42995687814187,448663.46459215914,1283007.6407905947,7848.64299244943,fatigue
22.307692307692307,5.076923076923077,282.9768564501658,430.7092216063772,514375.6645945333,1599153.3833784128,9247.540129782199,fatigue
22.307692307692307,5.307692307692308,271.5149755677348,410.4960698965711,589355.480656017,1983116.5667222268,10887.859803443365,fatigue
22.307692307692307,5.538461538461538,260.58098481141263,391.6634219812645,674722.49401223,2447152.799920859,12806.780173061316,fatigue
22.307692307692307,5.769230769230769,250.15916841145932,374.0953864516293,771724.7537953695,3005319.575809318,15046.817213121716,fatigue
22.307692307692307,6.0,240.23063571906593,357.6865456544323,881748.3399620542,3673681.413260598,17656.446752986587,fatigue
22.307692307692307,6.230769230769231,230.7748456504823,342.34116593708586,1006327.7111921554,4470531.37070122,20690.7887475237,fatigue
22.307692307692307,6.461538461538462,221.77059002577747,327.9723890759088,1147156.7852277176,5416629.535707193,24212.35662775023,fatigue
22.307692307692307,6.6923076923076925,213.19661995030995,314.5014399079038,1306100.7150881572,6535459.088827651,28291.874887380556,fatigue
22.307692307692307,6.923076923076923,205.03203770358135,301.856871055117,1485208.3335214485,7853500.558569749,33009.16823130481,fatigue
22.307692307692307,7.153846153846154,197.2565352529146,289.9738563300411,1686725.243482715,9400524.93547308,38454.12571179594,fatigue
22.307692307692307,7.384615384615385,189.85053292308578,278.79353834638147,1913107.5363434427,11209906.401332555,44727.74334840032,fatigue
22.307692307692307,7.615384615384616,182.79525342784927,268.2624319567747,2167036.1230199966,13318955.5575758,51943.248794611754,fatigue
22.307692307692307,7.846153846153847,176.07275434581865,258.331882675525,2451431.666851836,15769274.204784838,60227.31169661304,fatigue
22.307692307692307,8.076923076923077,169.6659341327331,248.9575777367533,2769470.111150467,18607132.9311605,69721.34349957318,fatigue
22.307692307692307,8.307692307692308,163.55852151373392,240.09910656406842,3124598.798987543,21883873.006966665,80582.89060446942,fatigue
22.307692307692307,8.538461538461538,157.735054661989,231.71956697232426,3520553.187996285,25656334.348508622,92987.12496985414,fatigue
22.307692307692307,8.76923076923077,152.18085432410453,223.78521324249132,3961374.168653353,29987311.60158472,107128.43649278252,fatigue
22.307692307692307,9.0,146.88199358760147,216.2651422118383,4451426.000576203,34946040.69259537,123222.13179372445,fatigue
22.307692307692307,9.23076923076923,141.82526603056183,209.13101363980203,4995414.88767632,40608718.49741569,141506.2443723799,fatigue
22.307692307692307,9.461538461538462,136.99815337071746,202.3568013017861,5598408.219399405,47059058.57608458,162243.4614938402,fatigue
22.307692307692307,9.692307692307693,132.38879332464427,195.91857149912568,6265854.511609276,54388886.20847079,185723.17360507842,fatigue
22.307692307692307,9.923076923076923,127.98594812182067,189.79428593300554,7003604.086782089,62698776.23667638,212263.65256638618,fatigue
22.307692307692307,10.153846153846153,123.77897394406467,183.96362615870635,7817930.538935248,72098737.4698183,242214.36550616843,fatigue
22.307692307692307,10.384615384615385,119.75779144652539,178.40783710407172,8715553.03399916,82708947.63310981,275958.4316645898,fatigue
22.307692307692307,10.615384615384617,115.91285744141469,173.1095873952914,9703659.501042629,94660543.0445941,313915.23017524777,fatigue
22.307692307692307,10.846153846153847,112.23513777664162,168.05284447916895,10789930.773807107,108096467.3793655,356543.1673375466,fatigue
22.307692307692307,11.076923076923077,108.71608140978518,163.222762760737,11982565.745324409,123172384.03388502,404342.6125483793,fatigue
22.307692307692307,11.307692307692308,105.34759565766717,158.60558318658778,13290307.600953452,140057656.73403668,457859.01268317184,fatigue
22.307692307692307,11.538461538461538,102.12202258938292,154.18854289671052,14722471.196960274,158936403.14265308,517686.1953366101,fatigue
22.307692307692307,11.76923076923077,99.03211652348774,149.95979374089623,16288971.652782602,180008626.31850404,584469.8719459807,fatigue
22.307692307692307,12.0,96.07102258637167,145.90832861040258,18000354.225401383,203491428.96237403,658911.3524198638,fatigue
22.846153846153847,3.0,403.73241416519085,688.4124775314756,159712.38126279577,195922.30076317352,2272.4588626086957,fatigue
22.846153846153847,3.230769230769231,390.315117536411,649.4445990611745,178502.66032115725,254320.65144275845,2596.9486350590646,fatigue
22.846153846153847,3.4615384615384617,376.17425930314374,613.2816407039302,201552.05931848977,328684.32541499246,3004.3769129188163,fatigue
22.846153846153847,3.6923076923076925,361.80799821362126,579.7586240678181,229108.41919845765,422741.4747758071,3503.797405821113,fatigue
22.846153846153847,3.9230769230769234,347.5379410685643,548.6959454002156,261549.78372014113,540934.1528108256,4107.286204545007,fatigue
22.846153846153847,4.153846153846154,333.56666044182236,519.9108414918225,299363.34702150483,688524.0011160007,4829.788122567249,fatigue
22.846153846153847,4.384615384615385,320.0171206855758,493.22453493449166,343137.070176791,871709.2509186934,5689.195983284271,fatigue
22.846153846153847,4.615384615384615,306.9594907815876,468.466469119616,393558.1375731183,1097753.8175639603,6706.569109433729,fatigue
22.846153846153847,4.846153846153847,294.4292565939087,445.47661350942707,451415.364475841,1375129.2865434939,7906.446421951748,fatigue
22.846153846153847,5.076923076923077,282.43938136642674,424.10651104469656,517604.0682027729,1713670.596771637,9317.232770306267,fatigue
22.846153846153847,5.307692307692308,270.9884232393302,404.2195230170691,593132.6146606806,2124746.219795863,10971.648725897907,fatigue
22.846153846153847,5.538461538461538,260.06592309058453,385.6905770441816,679130.2128955431,2621443.61246185,12907.240138418045,fatigue
22.846153846153847,5.769230769230769,249.6559594268763,368.40562135475784,776855.7206452375,3218770.687956212,15166.947029311801,fatigue
22.846153846153847,6.0,239.7394785929666,352.2609190444421,887707.3254896313,3933874.011132004,17799.733199237176,fatigue
22.846153846153847,6.230769230769231,230.29581051547657,337.16226905190007,1013233.0206896724,4786274.385450382,20861.27892850682,fatigue
22.846153846153847,6.461538461538462,221.30364519082906,323.0242091488972,1155141.8240541473,5798120.468886555,24414.73970645444,fatigue
22.846153846153847,6.6923076923076925,212.7416536745885,309.7692352690797,1315315.7039238128,6994461.04344579,28531.574233019175,fatigue
22.846153846153847,6.923076923076923,204.58887572678782,297.327057610548,1495822.1850444146,8403536.575952094,33292.44510494865,fatigue
22.846153846153847,7.153846153846154,196.82495498371347,285.633904816095,1698927.6122698663,10057090.753889212,38788.195695782626,fatigue
22.846153846153847,7.384615384615385,189.43027499026934,274.6318815901615,1927111.0536752255,11990702.764870912,45120.90680396923,fatigue
22.846153846153847,7.615384615384616,182.38603114198207,264.26838129278997,2183078.827866817,14244141.215095228,52405.03670371585,fatigue
22.846153846153847,7.846153846153847,175.67426149468957,254.49555264610962,2469779.643649538,16861740.75159834,60768.648306792726,fatigue
22.846153846153847,8.076923076923077,169.277851436041,245.26981822164186,2790420.3440492554,19892802.663391106,70354.72724366393,fatigue
22.846153846153847,8.307692307692308,163.18052198615482,236.55144152924746,3148482.2511112913,23392020.983399436,81322.59480868933,fatigue
22.846153846153847,8.538461538461538,157.36680807511323,228.3041390896639,3547738.1129129124,27419935.890339155,93849.41989377303,fatigue
22.846153846153847,8.76923076923077,151.8220309132755,220.49473370200153,3992269.659776016,32043416.509642426,108131.8342626083,fatigue
22.846153846153847,9.0,146.5322671165601,213.09284512206946,4486485.782637039,37336175.52690116,124387.65579646842,fatigue
22.846153846153847,9.23076923076923,141.48431630252998,206.0706144847089,5035141.352792625,43379318.34738207,142857.72467354385,fatigue
22.846153846153847,9.461538461538462,136.66566825708722,199.4024589914739,5643356.708639014,50261929.852728024,163807.85782647555,fatigue
22.846153846153847,9.692307692307693,132.06447037005563,193.0648536154255,6316637.841411254,58081702.11353093,187530.9274550486,fatigue
22.846153846153847,9.923076923076923,127.6694957757202,187.03613682773178,7060897.318151655,66945606.70775543,214349.0698494503,fatigue
22.846153846153847,10.153846153846153,123.4701124627409,181.29633761232932,7882475.986054874,76970615.56519517,244616.03129942718,fatigue
22.846153846153847,10.384615384615385,119.45625350525766,175.8270212954439,8788165.507824117,88284474.50383238,278719.6584205425,fatigue
22.846153846153847,10.615384615384617,115.61838849312042,170.61115196934153,9785231.78261419,101026533.8435181,317084.540813962,fatigue
22.846153846153847,10.846153846153847,111.94749619080729,165.63296952973224,10881439.311448932,115348640.6752773,360174.814584115,fatigue
22.846153846153847,11.076923076923077,108.4350384232071,160.87787957059746,12085076.569607828,131416097.53185411,408497.135861777,fatigue
22.846153846153847,11.307692307692308,105.07293516640452,156.33235458711007,13404982.451339819,149408692.34866887,462603.8341116732,fatigue
22.846153846153847,11.538461538461538,101.85354080923348,151.98384512584792,14850573.854354324,169521804.72700334,523096.25563653285,fatigue
22.846153846153847,11.76923076923077,98.76962154416704,147.82069969157646,16431874.472860597,191967593.61609024,590628.3083172159,fatigue
22.846153846153847,12.0,95.81433384240577,143.83209237190914,18159544.86849644,216976271.62133017,665910.2192452826,fatigue
23.384615384615383,3.0,403.21447744279163,677.8274863312256,160388.53579827517,209996.52176324264,2284.0084979564804,fatigue
23.384615384615383,3.230769230769231,389.77853602485095,639.4751067583169,179312.64178105892,272558.79545288,2611.0958768403993,fatigue
23.384615384615383,3.4615384615384617,375.6264502043798,603.8842432470877,202521.03654883688,352211.02435366815,3021.7177663447314,fatigue
23.384615384615383,3.6923076923076925,361.2547361316777,570.8922559428622,230265.19186982018,452938.99617510283,3525.036995879456,fatigue
23.384615384615383,3.9230769230769234,346.98370737281545,540.3221464194805,262927.18517283426,579490.3479496475,4133.25613079517,fatigue
23.384615384615383,4.153846153846154,333.01491657622773,511.9938475204479,300998.7484730408,737487.0530564522,4861.467155910223,fatigue
23.384615384615383,4.384615384615385,319.47052255613283,485.7312542061568,345072.9742495187,933549.9079538175,5727.734315689021,fatigue
23.384615384615383,4.615384615384615,306.4200573201087,461.3663870895392,395842.8578848015,1175435.843450571,6753.31650873079,fatigue
23.384615384615383,4.846153846153847,293.89850256812935,438.7416557117926,454103.7919384098,1472188.9073546822,7962.984719175345,fatigue
23.384615384615383,5.076923076923077,281.9184222110632,417.7108838859899,520758.5268970966,1834305.7746107427,9385.4131664459,fatigue
23.384615384615383,5.307692307692308,270.47805793560633,398.13954577422885,596823.8118068543,2273916.634902206,11053.634465122568,fatigue
23.384615384615383,5.538461538461538,259.5666997880058,379.90451371958034,683438.2888778764,2804982.286047012,13005.555160887709,fatigue
23.384615384615383,5.769230769230769,249.16822747858595,362.89351785949304,781871.4063709197,3443508.2269265414,15284.531289340537,fatigue
23.384615384615383,6.0,239.26342988762914,347.0044490012446,893533.2155617581,4207776.501179065,17940.005413044237,fatigue
23.384615384615383,6.230769230769231,229.83151237633194,332.14459002292165,1019984.9719345608,5118595.999501462,21028.20759878304,fatigue
23.384615384615383,6.461538461538462,220.85106663334844,318.2298300888872,1162950.4898296199,6199571.892620243,24612.923356952673,fatigue
23.384615384615383,6.6923076923076925,212.30068643638194,305.1838953340382,1324328.2153197331,7477394.848000886,28766.33187365676,fatigue
23.384615384615383,6.923076923076923,204.15935118374733,292.93761601449853,1506203.990543046,8982150.690218767,33569.91803466946,fatigue
23.384615384615383,7.153846153846154,196.40665782766723,281.4282411542764,1710864.4876398947,10747651.205675649,39115.46183473775,fatigue
23.384615384615383,7.384615384615385,189.02295435291222,270.59880588713565,1940811.2938150628,12811786.873299107,45506.10882648356,fatigue
23.384615384615383,7.615384615384616,181.9894096979377,260.3975529547409,2198775.631984337,15216902.427941656,52857.52531711566,fatigue
23.384615384615383,7.846153846153847,175.28804295591448,250.77740747375378,2487733.704570451,18010196.333642904,61299.14208671994,fatigue
23.384615384615383,8.076923076923077,168.90172675462583,241.69550265614103,2810922.651599089,21244145.45822974,70975.4904924883,fatigue
23.384615384615383,8.307692307692308,162.81417450825955,233.11275334541037,3171857.1184405615,24976956.494850997,82047.63494886621,fatigue
23.384615384615383,8.538461538461538,157.0099178314471,224.99347380879982,3574346.433364372,29273045.96379292,94694.70594168479,fatigue
23.384615384615383,8.76923076923077,151.4742781879635,217.30503606381703,4022512.4004669324,34203550.94149388,109115.53795019732,fatigue
23.384615384615383,9.0,146.19333540366077,210.0175650254805,4520807.71939473,39846872.99433842,125530.41691793247,fatigue
23.384615384615383,9.23076923076923,141.15389473554742,203.10366687746222,5074035.049487219,46289258.13340907,144182.94223307158,fatigue
23.384615384615383,9.461538461538462,136.3434535795632,196.5381872551736,5687366.742356089,53625415.94412156,165342.0085515037,fatigue
23.384615384615383,9.692307692307693,131.75016850308978,190.29799605417261,6366365.273350275,61959181.373409145,189303.9132192886,fatigue
23.384615384615383,9.923076923076923,127.36282302969816,184.36179592400043,7117004.40867458,71404222.96998152,216394.59552283495,fatigue
23.384615384615383,10.153846153846153,123.17079643457379,178.70995176250563,7945691.1509907935,82084801.66465884,246972.01451040697,fatigue
23.384615384615383,10.384615384615385,119.1640336982195,173.32433877958093,8859288.512002185,94136584.44398524,281428.6726822744,fatigue
23.384615384615383,10.615384615384617,115.33301669328073,168.1882069454958,9865139.165687151,107707517.50902905,320194.2934326343,fatigue
23.384615384615383,10.846153846153847,111.66873663164175,163.28605987321654,10971090.040412143,122958763.72171398,363738.66073769215,fatigue
23.384615384615383,11.076923076923077,108.16266776791225,158.60354640327137,12185517.912037907,140065709.32392347,412574.63021369907,fatigue
23.384615384615383,11.307692307692308,104.80674233553783,154.12736336209937,13517356.063287852,159219045.0717554,467261.3213092752,fatigue
23.384615384615383,11.538461538461538,101.59332667942634,149.84516814954793,14976122.077037912,180625927.0613436,528407.5010407655,fatigue
23.384615384615383,11.76923076923077,98.51519854175048,145.7454999780611,16571946.83280693,204511222.63703546,596675.1703211038,fatigue
23.384615384615383,12.0,95.56552545382999,141.8177087355659,18315604.776586734,231118846.87078238,672783.3645655593,fatigue
23.923076923076923,3.0,402.71190050337873,667.5718011964451,161048.21081907232,224830.47581300154,2295.286030019733,fatigue
23.923076923076923,3.230769230769231,389.2579409608454,629.8155599297514,180103.0775175707,291779.1956006081,2624.914058555555,fatigue
23.923076923076923,3.4615384615384617,375.0950185958409,594.7787691398721,203466.85721397516,377001.66369478824,3038.6602208289532,fatigue
23.923076923076923,3.6923076923076925,360.71805824924894,562.3010599493945,231394.57680498794,484754.530181594,3545.7943169098344,fatigue
23.923076923076923,3.9230769230769234,346.44612078415395,532.2079630337453,264272.2644498777,620106.616887535,4158.642919661843,fatigue
23.923076923076923,4.153846153846154,332.4797710215226,504.32202759086,302596.09747219563,789058.5227309815,4892.442334037029,fatigue
23.923076923076923,4.384615384615385,318.9403877036062,478.4697412639221,346964.1956731349,998674.9436527718,5765.424924429263,fatigue
23.923076923076923,4.615384615384615,305.89688610295315,454.48562446955947,398075.24812793103,1257230.5795929364,6799.045344073469,fatigue
23.923076923076923,4.846153846153847,293.38375986743625,432.21445305970155,456731.0924910789,1574370.5257826129,8018.302222041342,fatigue
23.923076923076923,5.076923076923077,281.41318642209217,411.5122623720791,523841.7635937169,1961286.0570462923,9452.134046949988,fatigue
23.923076923076923,5.307692307692308,269.9831012593919,392.24657486315635,600432.2263369573,2430906.708745433,11133.879597910693,fatigue
